AIRPORT,TR_AIRPORT_NAME,TR_CITY_NAME,TR_STATE_NAME,TR_COUNTRY_NAME,TR_WAC,BEGIN_DATE_SOURCE,END_DATE,AIRPORT_REGION,LAT_DEGREES,LAT_MINUTES,LAT_SECONDS,LAT_HEMISPHERE,LATITUDE,LON_DEGREES,LON_MINUTES,LON_SECONDS,LON_HEMISPHERE,LONGITUDE,AIRPORT_ID
UAQ,"San Juan, Argentina: San Juan International","San Juan, Argentina",,Argentina,303,1/1/50,,Argentina,31,34,0,S,-31.56666666,68,25,0,W,-68.41666666,801200
UAM,"Guam, TT: Anderson Air Force Base","Guam, TT",U.S. Pacific Trust Territories And Posse,United States of America,5,1/1/90,,Guam,13,34,57,N,13.58249999,144,55,39,E,144.9275,339014
UAM,"Guam, Guam: Anderson Air Force Base","Guam, Guam",,Guam,826,1/1/50,9/30/75,Guam,13,34,57,N,13.58249999,144,55,39,E,144.9275,34700
UAM,"Guam, Guam: Anderson Air Force Base","Guam, Guam",,Guam,826,10/1/75,12/31/89,Afb,13,34,52,N,13.58111111,144,55,28,E,144.9244444,339002
UAK,"Narssarssuaq, Greenland - Denmark: Narssarssuaq Airport","Narssarssuaq, Greenland - Denmark",,Greenland - Denmark,975,1/1/50,,Greenland Denmark,61,9,44,N,61.16222222,45,25,41,W,-45.42805555,627400
UAH,"Ua Huka, French Polynesia: Ua Huka Airport","Ua Huka, French Polynesia",,French Polynesia,823,6/1/75,,French Polynesia,8,56,11,S,-8.93638888,139,33,7,W,-139.5519444,927800
UAB,"Adana, Turkey: Adana - Incirlik Air Base","Adana, Turkey",,Turkey,679,7/1/02,,Turkey,37,0,8,N,37.00222222,35,25,33,E,35.42583333,384500
TZX,"Trabzon, Turkey: Trabzon Airport","Trabzon, Turkey",,Turkey,679,1/1/50,,Turkey,40,59,55,N,40.99861111,39,46,35,E,39.77638888,911300
TZN,"South Andros, Bahamas: Congo Town","South Andros, Bahamas",,Bahamas,204,1/1/50,1/31/03,Ba.Isl.,24,9,54,N,24.165,77,35,7,W,-77.58527777,850500
TZN,"South Andros, Bahamas: South Andros Airport","South Andros, Bahamas",,Bahamas,204,3/1/80,,Bahamas,24,9,54,N,24.165,77,35,7,W,-77.58527777,850510
TZL,"Tuzla, Bosnia and Herzegovina: Tuzla Airport","Tuzla, Bosnia and Herzegovina",,Bosnia and Herzegovina,410,12/1/98,,Bosnia-Herzegovina,44,27,31,N,44.45861111,18,43,29,E,18.72472222,926901
TZF,"Maya Beach, Belize: Maya Beach Airport","Maya Beach, Belize",,Belize,106,1/1/50,,Br. Hond.,16,37,32,N,16.62555555,88,22,2,W,-88.36722222,561300
TZA,"Municipal, Belize: Belize City Municipal","Municipal Airport, Belize",,Belize,106,1/1/50,,,17,30,56,N,17.51555555,88,11,45,W,-88.19583333,95201
TYZ,"Taylor, AZ: Taylor Airport","Taylor, AZ",Arizona,United States of America,81,12/1/79,,Arizona,34,27,19,N,34.45527777,110,6,36,W,-110.11,888100
TYS,"Knoxville, TN: Mcghee Tyson","Knoxville, TN",Tennessee,United States of America,54,1/1/50,,Tennessee,35,48,44,N,35.81222222,83,59,33,W,-83.99249999,455400
TYR,"Tyler, TX: Pounds Field","Tyler, TX",Texas,United States of America,74,1/1/50,,Texas,32,21,17,N,32.35472222,95,23,56,W,-95.39888888,927600
TYO,"Tokyo, Japan: Metro Tokyo-(Mean)","Tokyo, Japan",,Japan,736,1/1/50,,,35,39,9,N,35.6525,139,43,55,E,139.7319444,905703
TYN,"Taiyuan, China: Taiyuan Airport","Taiyuan, China",,China,713,1/1/50,,China,37,49,44,N,37.82888888,112,33,18,E,112.555,874000
TYL,"Talara, Peru: Capitan Montes","Talara, Peru",,Peru,368,1/1/50,,Peru,4,33,53,S,-4.56472222,81,15,10,W,-81.25277777,875500
TYG,"Thylungra, Australia: Thylungra Airport","Thylungra, Australia",,Australia,802,1/1/50,,Australia,26,5,55,S,-26.09861111,143,27,20,E,143.4555556,898600
TYE,"Tyonek, AK: Tyonek Airport","Tyonek, AK",Alaska,United States of America,1,1/1/50,,Alaska,61,4,30,N,61.07499999,151,7,55,W,-151.1319444,485850
TYB,"Tibooburra, Australia: Tibooburra Airport","Tibooburra, Australia",,Australia,802,1/1/50,,Australia,29,27,25,S,-29.45694444,142,3,44,E,142.0622222,899000
TXU,"Tabou, Cote d Ivoire (formerly Ivory Coast): Tabou","Tabou, Cote d Ivoire (formerly Ivory Coast)",,Cote d Ivoire (formerly Ivory Coast),533,1/1/50,,Ivory Coast,4,26,0,N,4.43333333,7,22,0,W,-7.36666666,870200
TXN,"Tunxi, China: Tunxi Airport","Tunxi, China",,China,713,9/1/01,,,29,44,5,N,29.73472222,118,15,15,E,118.2541667,922800
TXL,"Berlin, Germany: Tegel","Berlin, Germany",,Germany,429,6/1/92,,Germany,52,33,38,N,52.56055555,13,17,32,E,13.29222222,102212
TXL,"Berlin, Berlin: Tegel","Berlin, Berlin",,Berlin,430,1/1/50,3/1/92,Germany,52,33,38,N,52.56055555,13,17,44,E,13.29555555,102202
TXK,"Texarkana, AR: Texarkana Muni/Webb Field","Texarkana, AR",Arkansas,United States of America,71,1/1/50,,Arkansas,33,27,23,N,33.45638888,93,59,21,W,-93.98916666,895600
TXG,"Taichung, Taiwan: Taichung Airport","Taichung, Taiwan",,Taiwan,781,1/1/50,,Taiwan,24,11,17,N,24.18805555,120,38,46,E,120.6461111,872800
TXB,"Tulcan, Ecuador: San Luis","Tulcan, Ecuador",,Ecuador,337,1/1/50,,Ecuador,0,51,59,N,0.86638888,77,42,42,W,-77.71166666,920300
TX5,"Cleburne, TX: Cleburne Municipal","Cleburne, TX",Texas,United States of America,74,1/1/07,,Texas,32,21,14,N,32.35388888,97,26,2,W,-97.43388888,196901
TX4,"Ballinger, TX: Bruce Field","Ballinger, TX",Texas,United States of America,74,10/1/05,,Texas,31,40,28,N,31.67444444,99,58,37,W,-99.97694444,71601
TX3,"Port Isabel, TX: Port Isabel - Cameron County","Port Isabel, TX",Texas,United States of America,74,1/1/05,,Texas,26,9,58,N,26.16611111,97,20,45,W,-97.34583333,717411
TX2,"Denver City, TX: Denver City","Denver City, TX",Texas,United States of America,74,2/1/04,,,32,58,30,N,32.97499999,102,50,32,W,-102.8422222,240940
TX1,"Mesquite, TX: Mesquite Metro","Mesquite, TX",Texas,United States of America,74,7/1/03,,,32,44,49,N,32.74694444,96,31,50,W,-96.53055555,574680
TWU,"Tawau, Malaysia: Tawau Airport","Tawau, Malaysia",,Malaysia,749,1/1/50,,Sabah,4,15,51,N,4.26416666,117,53,5,E,117.8847222,888000
TWN,"Twin Hills, AK: Twin Hills","Twin Hills, AK",Alaska,United States of America,1,6/1/74,6/1/83,Alaska,59,24,35,N,59.40972222,160,16,15,W,-160.2708333,927200
TWH,"Two Harbors, CA: Two Harbors- Tw","Two Harbors, CA",California,United States of America,91,1/2/50,8/31/74,California,33,20,0,N,33.33333333,118,30,0,W,-118.5,927300
TWH,"Two Harbors, CA: Two Harbors Airport","Two Harbors, CA",California,United States of America,91,9/1/74,,,33,25,30,N,33.42499999,118,30,30,W,-118.5083333,170920
TWF,"Twin Falls, ID: Twin Falls City/Co Joslin","Twin Falls, ID",Idaho,United States of America,83,1/1/50,,Idaho,42,28,55,N,42.48194444,114,29,12,W,-114.4866667,927100
TWE,"Taylor, AK: Taylor Airport","Taylor, AK",Alaska,United States of America,1,9/1/81,,Alaska,65,40,49,N,65.68027777,164,47,45,W,-164.7958333,888001
TWD,"Port Townsend, WA: Jefferson County International","Port Townsend, WA",Washington,United States of America,93,6/1/85,,Washington,48,3,0,N,48.05,122,48,0,W,-122.8,722900
TWB,"Toowoomba, Australia: Toowoomba Airport","Toowoomba, Australia",,Australia,802,1/1/50,,Australia,27,32,32,S,-27.54222222,151,54,50,E,151.9138889,908101
TWA,"Twin Hills, AK: Twin Hills Airport","Twin Hills, AK",Alaska,United States of America,1,1/1/50,,Alaska,59,4,35,N,59.07638888,160,16,15,W,-160.2708333,927250
TVU,"Taveuni, Fiji Islands: Matei","Taveuni, Fiji Islands",,Fiji Islands,821,1/1/50,,Fiji Islands,16,41,35,S,-16.69305555,179,52,27,E,179.8741667,887500
TVL,"Lake Tahoe, CA: Lake Tahoe Airport","Lake Tahoe, CA",California,United States of America,91,1/1/50,,California,38,53,39,N,38.89416666,119,59,40,W,-119.9944444,480600
TVI,"Thomasville, GA: Thomasville Municipal","Thomasville, GA",Georgia,United States of America,34,9/1/74,,Georgia,30,54,5,N,30.90138888,83,52,53,W,-83.88138888,603205
TVF,"Thief River Falls, MN: Thief River Falls Public","Thief River Falls, MN",Minnesota,United States of America,63,1/1/50,,Minnesota,48,3,58,N,48.06611111,96,11,6,W,-96.18499999,897300
TVC,"Traverse City, MI: Cherry Capital","Traverse City, MI",Michigan,United States of America,43,1/1/50,,Michigan,44,44,24,N,44.73999999,85,35,9,W,-85.58583333,912300
TVA,"Morafenobe, Madagascar: Morafenobe Airport","Morafenobe, Madagascar",,Madagascar,541,1/1/50,1/31/03,Malagasy,17,50,58,S,-17.84944444,44,55,9,E,44.91916666,596300
TVA,"Morafenobe, Madagascar: Morafenobe Airport","Morafenobe, Madagascar",,Madagascar,541,6/1/78,,Madag.,17,50,58,S,-17.84944444,44,55,9,E,44.91916666,596310
TUU,"Tabuk, Saudi Arabia: Tabuk Airport","Tabuk, Saudi Arabia",,Saudi Arabia,670,1/1/50,,Saudi Arabia,28,22,20,N,28.37222222,36,37,31,E,36.62527777,870600
TUT,"Tauta, Papua New Guinea: Tauta Airport","Tauta, Papua New Guinea",,Papua New Guinea,804,3/1/94,,Papua New Guinea,5,49,57,S,-5.83249999,145,56,1,E,145.9336111,887255
TUS,"Tucson, AZ: Tucson International","Tucson, AZ",Arizona,United States of America,81,1/1/50,,Arizona,32,6,58,N,32.11611111,110,56,26,W,-110.9405556,919400
TUR,"Tucurui, Brazil: Tucurui Airport","Tucurui, Brazil",,Brazil,316,3/1/83,,Brazil,3,45,36,S,-3.76,49,43,9,W,-49.71916666,919500
TUP,"Tupelo, MS: C D Lemons Municipal","Tupelo, MS",Mississippi,United States of America,53,1/1/50,,Mississippi,34,15,32,N,34.25888888,88,46,2,W,-88.76722222,924200
TUO,"Taupo, New Zealand: Taupo Airport","Taupo, New Zealand",,New Zealand,851,1/1/50,,New Zealand,38,44,32,S,-38.74222222,176,5,2,E,176.0838889,886900
TUN,"Tunis, Tunisia: Tunis/Carthage","Tunis, Tunisia",,Tunisia,588,1/1/50,,Tunisia,36,51,9,N,36.8525,10,13,46,E,10.22944444,922600
TUM,"Tumut, Australia: Tumut Airport","Tumut, Australia",,Australia,802,12/1/86,,Australia,35,16,0,S,-35.26666666,148,14,0,E,148.2333333,922300
TUL,"Tulsa, OK: Tulsa International","Tulsa, OK",Oklahoma,United States of America,73,1/1/50,,Oklahoma,36,11,52,N,36.19777777,95,53,23,W,-95.88972222,920800
TUK,"Turbat, Pakistan: Turbat Airport","Turbat, Pakistan",,Pakistan,764,6/1/83,,Pakistan,25,59,40,N,25.99444444,63,4,10,E,63.06944444,924400
TUI,"Turaif, Saudi Arabia: Turaif Airport","Turaif, Saudi Arabia",,Saudi Arabia,670,12/1/81,,Saudi Arabia,31,41,30,N,31.69166666,38,43,44,E,38.72888888,922700
TUH,"Tullahoma, TN: Arnold As","Tullahoma, TN",Tennessee,United States of America,54,1/1/50,12/1/96,Tennessee,35,23,33,N,35.39249999,86,5,9,W,-86.08583333,920700
TUH,"Tullahoma, TN: Arnold Afs","Tullahoma, TN",Tennessee,United States of America,54,3/1/96,,Tennessee,35,23,33,N,35.39249999,86,5,9,W,-86.08583333,920702
TUG,"Tuguegarao, Philippines: Tuguegarao","Tuguegarao, Philippines",,Philippines,766,6/1/77,,Phil.,17,38,28,N,17.64111111,121,43,54,E,121.7316667,920000
TUF,"Tours, France: St Symphorien","Tours, France",,France,427,1/1/50,,France,47,25,57,N,47.43249999,0,43,40,E,0.72777777,910600
TUD,"Tambacounda, Senegal: Tambacounda Airport","Tambacounda, Senegal",,Senegal,569,1/1/50,,Senegal,13,44,10,N,13.73611111,13,39,30,W,-13.65833333,877900
TUC,"Tucuman, Argentina: Tucuman Airport","Tucuman, Argentina",,Argentina,303,1/1/50,,Argentina,26,50,0,S,-26.83333333,65,12,0,W,-65.2,919700
TUB,"Tubuai Island, French Polynesia: Tubuai Is Fr. Polynesia","Tubuai Island, French Polynesia",,French Polynesia,823,6/1/75,,Fr. Poly.,23,21,0,S,-23.35,149,28,0,W,-149.4666667,919100
TUA,"Tulcan, Ecuador: Tulcan Airport","Tulcan, Ecuador",,Ecuador,337,9/1/84,,Ecuador,0,48,0,N,0.8,77,43,0,W,-77.71666666,920200
TTU,"Tetuan, Morocco: Tetouan/Sania Ramel","Tetuan, Morocco",,Morocco,548,1/1/50,,Morocco,35,36,0,N,35.6,5,19,0,W,-5.31666666,895300
TTT,"Taitung, Taiwan: Chihhang","Taitung, Taiwan",,Taiwan,781,9/1/75,,Taiwan,22,47,30,N,22.79166666,121,10,58,E,121.1827778,873900
TTS,"Tsaratanana, Madagascar: Tsaratanana Airport","Tsaratanana, Madagascar",,Madagascar,541,12/1/86,,Madag.,16,44,54,S,-16.74833333,47,37,6,E,47.61833333,917800
TTP,"Tututepec, Mexico: Tututepec Airport","Tututepec, Mexico",,Mexico,148,1/1/50,,Mexico,16,7,0,N,16.11666666,97,30,1,W,-97.50027777,926200
TTN,"Trenton, NJ: Mercer County","Trenton, NJ",New Jersey,United States of America,21,1/1/50,,New Jersey,40,16,41,N,40.27805555,74,48,45,W,-74.8125,913000
TTL,"Turtle Island, Fiji Islands: Turtle Island Airport","Turtle Island, Fiji Islands",,Fiji Islands,821,6/1/84,,Fiji,16,57,0,S,-16.95,177,22,0,E,177.3666667,926500
TTJ,"Tottori, Japan: Tottori Airport","Tottori, Japan",,Japan,736,1/1/50,,Japan,35,31,36,N,35.52666666,134,10,13,E,134.1702778,909800
TTH,"Thumrait, Oman: Thumrait Airport","Thumrait, Oman",,Oman,658,12/1/86,,Oman,17,39,57,N,17.66583333,54,1,26,E,54.02388888,898010
TTG,"Tartagal, Argentina: Tartagal Airport","Tartagal, Argentina",,Argentina,303,1/1/50,,Argentina,22,29,35,S,-22.49305555,63,48,45,W,-63.8125,885100
TTD,"Troutdale, OR: Portland Troutdale","Troutdale, OR",Oregon,United States of America,92,3/1/86,,Oregon,45,32,58,N,45.54944444,122,24,0,W,-122.4,916950
TTC,"Taltal, Chile: Argolla","Taltal, Chile",,Chile,324,1/1/50,,Chile,25,31,4,S,-25.51777777,70,25,20,W,-70.42222222,876800
TTB,"Tortoli, Italy: Arbatax","Tortoli, Italy",,Italy,450,5/1/03,,Italy,39,55,8,N,39.91888888,9,40,59,E,9.68305555,909700
TSV,"Townsville, Australia: Townsville Airport","Townsville, Australia",,Australia,802,1/1/50,,Australia,19,15,0,S,-19.25,146,50,0,E,146.8333333,911000
TST,"Test, TX: Test Municipal","Test, TX",Texas,United States of America,74,1/1/50,9/1/00,Texas,32,24,56,N,32.41555555,99,46,9,W,-99.76916666,895000
TSS,"New York, NY: East 34th Street","New York, NY",New York,United States of America,22,6/1/81,,New York,40,44,0,N,40.73333333,73,36,0,W,-73.6,260300
TSR,"Timisoara, Romania: Timisoara Airport","Timisoara, Romania",,Romania,473,1/1/50,,Romania,45,49,0,N,45.81666666,21,20,0,E,21.33333333,901300
TSP,"Tehachapi, CA: Tehachapi Kern County Nr 4","Tehachapi, CA",California,United States of America,91,1/1/50,,California,35,8,15,N,35.13749999,118,26,30,W,-118.4416667,889900
TSN,"Tientsin, China: Tientsin/Tien Chin-Chang Kuei Chuang","Tientsin, China",,China,713,1/1/50,1/31/03,China,39,7,8,N,39.11888888,117,20,49,E,117.3469444,899400
TSN,"Tianjin, China: Tianjin Airport","Tianjin, China",,China,713,9/1/81,,China,39,7,8,N,39.11888888,117,20,49,E,117.3469444,898700
TSM,"Taos, NM: Taos Municipal  New Mexico","Taos, NM",New Mexico,United States of America,86,3/1/75,,New Mexico,36,27,33,N,36.45916666,105,40,31,W,-105.6752778,882201
TSJ,"Tsushima, Japan: Tsushima Airport","Tsushima, Japan",,Japan,736,3/1/83,,Japan,34,16,54,N,34.28166666,129,19,57,E,129.3325,918800
TSH,"Tshikapa, Republic Of Congo: Tshikapa Airport","Tshikapa, Republic Of Congo",,Republic Of Congo,517,1/1/50,,Zaire,6,26,28,S,-6.44111111,20,47,50,E,20.79722222,918000
TSG,"Tanacross, AK: Tanacross","Tanacross, AK",Alaska,United States of America,1,3/1/78,,Alaska,63,22,29,N,63.37472222,143,20,9,W,-143.3358333,879000
TSF,"Venice, Italy: Treviso","Venice, Italy",,Italy,450,3/1/92,,Italy,45,39,2,N,45.65055555,12,11,44,E,12.19555555,944103
TSE,"Astana, Kazakhstan: Astana/Tselinograd","Astana, Kazakhstan",,Kazakhstan,738,6/1/99,,Kazakhstan,51,12,0,N,51.2,71,27,0,E,71.45,56000
TSB,"Tsumeb, Namibia: Tsumeb Airport","Tsumeb, Namibia",,Namibia,575,1/1/50,,S.W. Africa,19,16,0,S,-19.26666666,17,44,0,E,17.73333333,918700
TSA,"Shungshan, Taiwan: Shungshan","Shungshan Airport, Taiwan",,Taiwan,781,6/1/79,,,25,4,16,N,25.07111111,121,32,37,E,121.5436111,836600
TRZ,"Trichinopoly, India: Tiruchchirappalli","Trichinopoly, India",,India,733,1/1/50,,India,10,45,50,N,10.76388888,78,42,32,E,78.70888888,914500
TRW,"Tarawa, Kiribati (Gilbert and Canton Islands): Betio (Spl)","Tarawa, Kiribati (Gilbert and Canton Islands)",,Kiribati (Gilbert and Canton Islands),824,1/1/50,1/31/03,Gilbert Is.,1,21,30,N,1.35833333,172,56,30,E,172.9416667,884100
TRW,"Tarawa, Kiribati (Gilbert and Canton Islands): Bonriki","Tarawa, Kiribati (Gilbert and Canton Islands)",,Kiribati (Gilbert and Canton Islands),824,12/1/79,,Kiribati,1,21,30,N,1.35833333,172,56,30,E,172.9416667,884110
TRV,"Trivandrum, India: Trivandrum Airport","Trivandrum, India",,India,733,1/1/50,,India,8,28,47,N,8.47972222,76,55,11,E,76.91972222,916200
TRU,"Trujillo, Peru: Cap  C Martinez De Pinillos","Trujillo, Peru",,Peru,368,1/1/50,,Peru,8,5,24,S,-8.08999999,79,6,54,W,-79.115,917300
TRS,"Trieste, Italy: Ronchi Dei Legionari","Trieste, Italy",,Italy,450,1/1/50,,Italy,45,49,36,N,45.82666666,13,28,20,E,13.47222222,914800
TRR,"Trincomalee, Sri Lanka: China Bay","Trincomalee, Sri Lanka",,Sri Lanka,711,1/1/50,,Sri Lanka,8,32,13,N,8.53694444,81,11,0,E,81.18333333,915000
TRO,"Taree, Australia: Taree","Taree, Australia",,Australia,802,1/1/50,,Australia,31,53,30,S,-31.89166666,152,31,0,E,152.5166667,884150
TRN,"Turin, Italy: Torino/Caselle","Turin, Italy",,Italy,450,1/1/50,,Italy,45,12,4,N,45.20111111,7,38,53,E,7.64805555,925000
TRM,"Thermal, CA: Thermal Airport","Thermal, CA",California,United States of America,91,1/1/50,,California,33,37,35,N,33.62638888,116,9,39,W,-116.1608333,115450
TRK,"Tarakan, Indonesia: Tarakan Airport","Tarakan, Indonesia",,Indonesia,832,1/1/50,,Indonesia,3,19,33,N,3.32583333,117,34,0,E,117.5666667,883600
TRI,"Bristol/Kngsprt/Jhnsn Cty, TN: Tri City","Bristol/Kngsprt/Jhnsn Cty, TN",Tennessee,United States of America,54,1/1/50,,Tennessee,36,28,34,N,36.47611111,82,24,23,W,-82.40638888,131000
TRH,"Trona, CA: Trona","Trona, CA",California,United States of America,91,12/1/76,,California,35,48,46,N,35.81277777,117,19,33,W,-117.3258333,916700
TRG,"Tauranga, New Zealand: Tauranga Airport","Tauranga, New Zealand",,New Zealand,851,1/1/50,,New Zealand,37,40,15,S,-37.67083333,176,11,40,E,176.1944444,887200
TRF,"Oslo, Norway: Sandefjord","Oslo, Norway",,Norway,465,12/1/98,,Norway,59,11,16,N,59.18777777,10,15,37,E,10.26027777,667312
TRF,"Sandefjord, Norway: Torp","Sandefjord, Norway",,Norway,465,12/1/88,9/1/98,Norway,59,11,16,N,59.18777777,10,15,37,E,10.26027777,795100
TRE,"Tiree Island, United Kingdom: Tiree Island","Tiree Island, United Kingdom",,United Kingdom,493,1/1/50,,Scotland,56,30,2,N,56.50055555,6,52,17,W,-6.87138888,902500
TRD,"Trondheim, Norway: Vaernes","Trondheim, Norway",,Norway,465,1/1/50,,Norway,63,27,35,N,63.45972222,10,56,13,E,10.93694444,916800
TRC,"Torreon, Mexico: Torreon Airport","Torreon, Mexico",,Mexico,148,1/1/50,,Mexico,25,34,6,N,25.56833333,103,24,39,W,-103.4108333,909500
TRB,"Turbo, Colombia: Turbo Airport","Turbo, Colombia",,Colombia,327,1/1/50,,Colombia,8,4,42,N,8.07833333,76,44,53,W,-76.74805555,924600
TPS,"Trapani/Marsala, Italy: Trapani/Birgi","Trapani/Marsala, Italy",,Italy,450,1/1/50,,Italy,37,54,42,N,37.91166666,12,29,11,E,12.48638888,911800
TPR,"Tom Price, Australia: Tom Price Airport","Tom Price, Australia",,Australia,802,6/1/99,,Australia,22,39,0,S,-22.65,117,40,0,E,117.6666667,906750
TPQ,"Tepic, Mexico: Tepic Airport","Tepic, Mexico",,Mexico,148,1/1/50,,Mexico,21,25,19,N,21.42194444,104,50,37,W,-104.8436111,333010
TPP,"Tarapoto, Peru: Tarapoto Airport","Tarapoto, Peru",,Peru,368,1/1/50,,Peru,6,30,40,S,-6.51111111,76,23,55,W,-76.39861111,883900
TPO,"Tanalian Point, AK: Tanalian Point Airport","Tanalian Point, AK",Alaska,United States of America,1,1/1/50,,Alaska,60,12,6,N,60.20166666,154,19,20,W,-154.3222222,159550
TPL,"Temple, TX: Draughon Miller Municipal","Temple, TX",Texas,United States of America,74,1/1/50,,Texas,31,9,1,N,31.15027777,97,24,33,W,-97.40916666,892500
TPJ,"Tinson Pen, Jamaica: Tinson Pen A/D     Tpj","Tinson Pen Airport, Jamaica",,Jamaica,243,1/1/50,1/31/03,,17,59,15,N,17.98749999,76,49,24,W,-76.82333333,448402
TPI,"Tapini, Papua New Guinea: Tapini Airport","Tapini, Papua New Guinea",,Papua New Guinea,804,12/1/88,,Pg,8,21,29,S,-8.35805555,146,59,14,E,146.9872222,882700
TPH,"Tonopah, NV: Tonopah","Tonopah, NV",Nevada,United States of America,85,1/1/50,,Nevada,38,3,29,N,38.05805555,117,5,19,W,-117.0886111,479500
TPF,"Tampa, FL: Peter O'knight","Tampa, FL",Florida,United States of America,33,1/1/50,,Florida,27,55,5,N,27.91805555,82,26,53,W,-82.44805555,878705
TPE,"Taipei, Taiwan: T Ai Pei International","Taipei, Taiwan",,Taiwan,781,1/1/50,11/30/02,Taiwan,25,4,16,N,25.07111111,121,32,37,E,121.5436111,873700
TPE,"Chiang Kai Shek Int, Taiwan: Chiang Kai","Chiang Kai Shek Int, Taiwan",,Taiwan,781,6/1/79,11/30/02,,25,5,8,N,25.08555555,121,13,17,E,121.2213889,184900
TPE,"Taipei, Taiwan: Taoyuan International","Taipei, Taiwan",,Taiwan,781,11/1/02,,Taiwan,25,4,49,N,25.08027777,121,13,56,E,121.2322222,873600
TPB,Topeka: Allen Air Park,Topeka,,,0,1/1/50,3/1/03,Kansas Allen,39,1,30,N,39.02499999,95,45,29,W,-95.75805555,636250
TPA,"Tampa, FL: Tampa International","Tampa, FL",Florida,United States of America,33,1/1/50,,Florida,27,58,23,N,27.97305555,82,32,7,W,-82.53527777,878702
TOY,"Toyama, Japan: Toyama Airport","Toyama, Japan",,Japan,736,1/1/50,,Japan,36,38,39,N,36.64416666,137,11,20,E,137.1888889,911100
TOV,"Tortola West End Seaplane Base, British Virgin Islands-UK: Tortola West End Sea Plane Base","Tortola West End Seaplane Base, British Virgin Islands-UK",,British Virgin Islands-UK,282,9/1/77,,,18,27,0,N,18.45,64,35,0,W,-64.58333333,909608
TOU,"Touho, New Caledonia - France: Touho Airport","Touho, New Caledonia - France",,New Caledonia - France,846,1/1/50,,New Caledonia,20,47,38,S,-20.79388888,165,15,18,E,165.255,910100
TOS,"Tromso, Norway: Langnes","Tromso, Norway",,Norway,465,1/1/50,,Norway,69,40,53,N,69.68138888,18,55,18,E,18.92166666,916500
TOR,"Torrington, WY: Torrington Municipal","Torrington, WY",Wyoming,United States of America,88,6/1/99,,Wyoming,42,3,52,N,42.06444444,104,9,10,W,-104.1527778,909550
TOQ,"Tocopilla, Chile: Barriles","Tocopilla, Chile",,Chile,324,1/1/50,,Chile,22,8,10,S,-22.13611111,70,3,41,W,-70.06138888,904600
TOP,"Topeka, KS: Philip Billard Municipal","Topeka, KS",Kansas,United States of America,62,1/1/50,,Kansas,39,4,11,N,39.06972222,95,37,21,W,-95.62249999,908400
TOP,"Philip Billard, KS: Philip Billard Airport","Philip Billard, KS",Kansas,United States of America,62,6/1/76,1/31/03,,39,4,11,N,39.06972222,95,37,21,W,-95.62249999,908402
